DBH,Height,log DBH,log Height
4.3,3.5,0.633468456,0.544068044
5.1,3.7,0.707570176,0.568201724
2.9,3.2,0.462397998,0.505149978
3.3,3.5,0.51851394,0.544068044
2.7,4.5,0.431363764,0.653212514
3,4.7,0.477121255,0.672097858
3.4,4,0.531478917,0.602059991
3.6,4.5,0.556302501,0.653212514
3,3,0.477121255,0.477121255
3.9,3.2,0.591064607,0.505149978
2.9,3.7,0.462397998,0.568201724
3,3.8,0.477121255,0.579783597
2.4,3,0.380211242,0.477121255
8.5,3.1,0.929418926,0.491361694
10.5,9,1.021189299,0.954242509
11.4,9.1,1.056904851,0.959041392
3,3,0.477121255,0.477121255
3.4,3.1,0.531478917,0.491361694
2.1,3,0.322219295,0.477121255
2.1,3,0.322219295,0.477121255
2.2,3.5,0.342422681,0.544068044
2.2,3.5,0.342422681,0.544068044
2.4,3.1,0.380211242,0.491361694
2.6,3.2,0.414973348,0.505149978
3.3,3.7,0.51851394,0.568201724
3.5,3.9,0.544068044,0.591064607
3.9,4.5,0.591064607,0.653212514
4.4,4.7,0.643452676,0.672097858
2.4,3.3,0.380211242,0.51851394
2.5,3.4,0.397940009,0.531478917
4.4,5,0.643452676,0.698970004
6.1,5.5,0.785329835,0.740362689
2.7,3,0.431363764,0.477121255
2.7,3.1,0.431363764,0.491361694
2.4,2.3,0.380211242,0.361727836
2.5,3,0.397940009,0.477121255
2.1,2.5,0.322219295,0.397940009
2.2,2.6,0.342422681,0.414973348
2.7,2.7,0.431363764,0.431363764
2.7,2.8,0.431363764,0.447158031
2.2,2.5,0.342422681,0.397940009
2.6,2.6,0.414973348,0.414973348
2.3,2.7,0.361727836,0.431363764
2.3,2.7,0.361727836,0.431363764
2,2.5,0.301029996,0.397940009
2.3,2.7,0.361727836,0.431363764
2.1,3.5,0.322219295,0.544068044
2.3,3.6,0.361727836,0.556302501
3.9,4,0.591064607,0.602059991
4.5,5,0.653212514,0.698970004
2.4,2.5,0.380211242,0.397940009
3,2.7,0.477121255,0.431363764
2.1,2.4,0.322219295,0.380211242
2.7,2.7,0.431363764,0.431363764
2.2,3,0.342422681,0.477121255
2.5,3.2,0.397940009,0.505149978
3,3,0.477121255,0.477121255
3.8,3.1,0.579783597,0.491361694
2.9,4,0.462397998,0.602059991
3.3,4.2,0.51851394,0.62324929
2.4,3.5,0.380211242,0.544068044
2.7,3.6,0.431363764,0.556302501
2.2,3.5,0.342422681,0.544068044
2.3,3.6,0.361727836,0.556302501
2.2,3,0.342422681,0.477121255
2.7,3.4,0.431363764,0.531478917
2.2,4,0.342422681,0.602059991
3,4.1,0.477121255,0.612783857
2.8,3.5,0.447158031,0.544068044
3.8,3.6,0.579783597,0.556302501
3,4,0.477121255,0.602059991
3.8,4.3,0.579783597,0.633468456
3.5,4,0.544068044,0.602059991
4.6,4.2,0.662757832,0.62324929
2.5,3,0.397940009,0.477121255
3.3,3.1,0.51851394,0.491361694
2.7,4,0.431363764,0.602059991
2.7,4.1,0.431363764,0.612783857
2.3,3,0.361727836,0.477121255
3.2,3.1,0.505149978,0.491361694
2,3.5,0.301029996,0.544068044
2.3,3.6,0.361727836,0.556302501
2.7,3,0.431363764,0.477121255
3.7,3.1,0.568201724,0.491361694
3,3.5,0.477121255,0.544068044
4.2,3.6,0.62324929,0.556302501
2.4,3.7,0.380211242,0.568201724
2.8,3.9,0.447158031,0.591064607
4.5,3.5,0.653212514,0.544068044
4.8,3.7,0.681241237,0.568201724
2.6,4,0.414973348,0.602059991
3.7,4.2,0.568201724,0.62324929
2,3,0.301029996,0.477121255
2.5,3.1,0.397940009,0.491361694
2.1,3,0.322219295,0.477121255
2.5,3.2,0.397940009,0.505149978
2.3,2.5,0.361727836,0.397940009
2.9,2.7,0.462397998,0.431363764
2.5,3.5,0.397940009,0.544068044
3.3,3.7,0.51851394,0.568201724
2.7,2.7,0.431363764,0.431363764
3,2.8,0.477121255,0.447158031
2.1,3.5,0.322219295,0.544068044
2.1,3.5,0.322219295,0.544068044
2,3.5,0.301029996,0.544068044
2.3,3.6,0.361727836,0.556302501
2,3,0.301029996,0.477121255
2.1,3.2,0.322219295,0.505149978
2.1,3,0.322219295,0.477121255
2.1,3,0.322219295,0.477121255
2.4,3.5,0.380211242,0.544068044
2.8,3.7,0.447158031,0.568201724
2,2.5,0.301029996,0.397940009
3.1,2.6,0.491361694,0.414973348
2.4,3,0.380211242,0.477121255
2.5,3.2,0.397940009,0.505149978
3.4,3,0.531478917,0.477121255
5,4,0.698970004,0.602059991
2.5,3.5,0.397940009,0.544068044
3,3.6,0.477121255,0.556302501
2.8,3,0.447158031,0.477121255
3.6,4,0.556302501,0.602059991
2.3,3,0.361727836,0.477121255
2.3,3.1,0.361727836,0.491361694
2.6,3.5,0.414973348,0.544068044
2.6,3.6,0.414973348,0.556302501
2.8,3.5,0.447158031,0.544068044
2.8,3.7,0.447158031,0.568201724
2,3,0.301029996,0.477121255
3.9,3.6,0.591064607,0.556302501
2.6,3,0.414973348,0.477121255
4.7,3.7,0.672097858,0.568201724
3.5,3.5,0.544068044,0.544068044
5.9,3.9,0.770852012,0.591064607
2.3,3.5,0.361727836,0.544068044
3.2,3.9,0.505149978,0.591064607
2,3,0.301029996,0.477121255
2.3,3.1,0.361727836,0.491361694
2.3,3.7,0.361727836,0.568201724
4.7,3.9,0.672097858,0.591064607
2.2,3,0.342422681,0.477121255
2.6,3.1,0.414973348,0.491361694
2.7,2.5,0.431363764,0.397940009
2,2.7,0.301029996,0.431363764
2,2,0.301029996,0.301029996
3.6,3.5,0.556302501,0.544068044
2,2,0.301029996,0.301029996
2,3,0.301029996,0.477121255
2.1,2.5,0.322219295,0.397940009
2.1,2.6,0.322219295,0.414973348
2.1,3,0.322219295,0.477121255
2,3.5,0.301029996,0.544068044
2,3,0.301029996,0.477121255
2.1,3,0.322219295,0.477121255
2,3.1,0.301029996,0.491361694
2.3,2.7,0.361727836,0.431363764
2.1,2,0.322219295,0.301029996
2.3,2,0.361727836,0.301029996
2.7,3,0.431363764,0.477121255
2.7,3.5,0.431363764,0.544068044
2.3,3,0.361727836,0.477121255
2.2,2.1,0.342422681,0.322219295
2.3,2.1,0.361727836,0.322219295
2.3,2.5,0.361727836,0.397940009
2.6,3.8,0.414973348,0.579783597
6.1,3.3,0.785329835,0.51851394
7.9,3.6,0.897627091,0.556302501
8.9,4.6,0.949390007,0.662757832
9.8,5,0.991226076,0.698970004
12.1,6,1.08278537,0.77815125
12.1,6,1.08278537,0.77815125
2.6,2.8,0.414973348,0.447158031
3.8,3.5,0.579783597,0.544068044
4.5,4.2,0.653212514,0.62324929
5,4.5,0.698970004,0.653212514
5.3,5.5,0.72427587,0.740362689
5.5,5.7,0.740362689,0.755874856
3.3,2.8,0.51851394,0.447158031
4.2,3.7,0.62324929,0.568201724
4.3,3.8,0.633468456,0.579783597
4.4,4,0.643452676,0.602059991
4.5,5,0.653212514,0.698970004
3.8,3.4,0.579783597,0.531478917
4.4,3.5,0.643452676,0.544068044
5,4.1,0.698970004,0.612783857
5.4,5,0.73239376,0.698970004
5.5,5.7,0.740362689,0.755874856
5.5,5.7,0.740362689,0.755874856
7.7,4,0.886490725,0.602059991
8.7,4.5,0.939519253,0.653212514
9.2,5,0.963787827,0.698970004
9.3,5.3,0.968482949,0.72427587
9.6,6,0.982271233,0.77815125
11.5,6.5,1.06069784,0.812913357
2.9,1.8,0.462397998,0.255272505
3.2,2.6,0.505149978,0.414973348
3.5,2.7,0.544068044,0.431363764
3.5,3,0.544068044,0.477121255
3.5,3.5,0.544068044,0.544068044
3.5,3.5,0.544068044,0.544068044
2.1,1.5,0.322219295,0.176091259
3.1,2.6,0.491361694,0.414973348
3.6,2.8,0.556302501,0.447158031
4,3,0.602059991,0.477121255
4.4,3.5,0.643452676,0.544068044
4.4,3.5,0.643452676,0.544068044
3.1,2.8,0.491361694,0.447158031
3.5,3.4,0.544068044,0.531478917
4.1,3.5,0.612783857,0.544068044
4.5,4,0.653212514,0.602059991
4.7,4.4,0.672097858,0.643452676
4.9,4.5,0.69019608,0.653212514
3.9,2.2,0.591064607,0.342422681
5,3.5,0.698970004,0.544068044
5.2,4,0.716003344,0.602059991
6,4.8,0.77815125,0.681241237
6.6,5.5,0.819543936,0.740362689
6.5,5.5,0.812913357,0.740362689
4.3,3.2,0.633468456,0.505149978
4.9,3.6,0.69019608,0.556302501
5.4,4.1,0.73239376,0.612783857
6.4,4.8,0.806179974,0.681241237
6.8,5.7,0.832508913,0.755874856
7.3,6,0.86332286,0.77815125
4,3.2,0.602059991,0.505149978
4.8,3.5,0.681241237,0.544068044
5.6,4,0.748188027,0.602059991
5.6,4.7,0.748188027,0.672097858
5.6,5.2,0.748188027,0.716003344
5.7,5.9,0.755874856,0.770852012
3.5,3.3,0.544068044,0.51851394
4,3.5,0.602059991,0.544068044
4.3,4,0.633468456,0.602059991
4.3,4.7,0.633468456,0.672097858
4.9,5,0.69019608,0.698970004
4.9,5.1,0.69019608,0.707570176
2.6,2.8,0.414973348,0.447158031
3.9,3.5,0.591064607,0.544068044
4.2,4.2,0.62324929,0.62324929
4.5,4.7,0.653212514,0.672097858
5,4.7,0.698970004,0.672097858
5.4,5,0.73239376,0.698970004
4.9,3.77,0.69019608,0.57634135
5.9,4.2,0.770852012,0.62324929
7.4,4.8,0.86923172,0.681241237
6.9,5.4,0.838849091,0.73239376
6.9,5.5,0.838849091,0.740362689
7.4,6,0.86923172,0.77815125
4.1,3.36,0.612783857,0.526339277
4.5,3.5,0.653212514,0.544068044
4.6,4.5,0.662757832,0.653212514
4.8,5,0.681241237,0.698970004
5.5,5,0.740362689,0.698970004
5.5,5,0.740362689,0.698970004
3.8,3.72,0.579783597,0.57054294
3.7,2.7,0.568201724,0.431363764
3.6,3.5,0.556302501,0.544068044
3.7,3.6,0.568201724,0.556302501
3.5,3.3,0.544068044,0.51851394
4.7,4,0.672097858,0.602059991
5.7,4.6,0.755874856,0.662757832
5.7,5.4,0.755874856,0.73239376
6,5.6,0.77815125,0.748188027
6.2,5.8,0.792391689,0.763427994
4.2,3,0.62324929,0.477121255
5.8,4.4,0.763427994,0.643452676
5.4,5,0.73239376,0.698970004
5.5,5.3,0.740362689,0.72427587
5.6,5.5,0.748188027,0.740362689
5.6,5.5,0.748188027,0.740362689
2.9,2.6,0.462397998,0.414973348
3.8,3.6,0.579783597,0.556302501
4.4,4.3,0.643452676,0.633468456
4.5,5.3,0.653212514,0.72427587
5,5.5,0.698970004,0.740362689
5.4,5.5,0.73239376,0.740362689
2.5,3.3,0.397940009,0.51851394
3,3.6,0.477121255,0.556302501
2.8,3.7,0.447158031,0.568201724
2.6,3.6,0.414973348,0.556302501
2.5,4,0.397940009,0.602059991
2.6,4.4,0.414973348,0.643452676
2.6,4.5,0.414973348,0.653212514
2.3,4.6,0.361727836,0.662757832
2.6,4.8,0.414973348,0.681241237
2.9,3.6,0.462397998,0.556302501
3.1,4.2,0.491361694,0.62324929
3.4,4.35,0.531478917,0.638489257
3.3,4.4,0.51851394,0.643452676
3.9,3.63,0.591064607,0.559906625
4.9,4.7,0.69019608,0.672097858
5.3,5.3,0.72427587,0.72427587
5.4,5.4,0.73239376,0.73239376
5.7,6,0.755874856,0.77815125
5.7,6,0.755874856,0.77815125
2.5,2.9,0.397940009,0.462397998
2.4,4,0.380211242,0.602059991
2.8,4.2,0.447158031,0.62324929
3.2,4.3,0.505149978,0.633468456
3.3,5,0.51851394,0.698970004
3.3,5,0.51851394,0.698970004
3,3.2,0.477121255,0.505149978
3,3.5,0.477121255,0.544068044
3.4,3.5,0.531478917,0.544068044
3.4,3.6,0.531478917,0.556302501
3.5,4.1,0.544068044,0.612783857
3.5,4.2,0.544068044,0.62324929
3.1,3.6,0.491361694,0.556302501
3.1,3.2,0.491361694,0.505149978
3.2,4,0.505149978,0.602059991
3.3,4.3,0.51851394,0.633468456
3.3,4.5,0.51851394,0.653212514
3.3,4.5,0.51851394,0.653212514
6,3.8,0.77815125,0.579783597
6.9,5,0.838849091,0.698970004
7.7,5.6,0.886490725,0.748188027
8.1,6,0.908485019,0.77815125
8.4,6.5,0.924279286,0.812913357
8.5,6.6,0.929418926,0.819543936
3.8,3.6,0.579783597,0.556302501
4.9,4.9,0.69019608,0.69019608
6.1,5.6,0.785329835,0.748188027
6.2,5.7,0.792391689,0.755874856
7,6.5,0.84509804,0.812913357
7,7,0.84509804,0.84509804
3.5,3.4,0.544068044,0.531478917
4.1,4.3,0.612783857,0.633468456
4.8,4.6,0.681241237,0.662757832
4.6,4.8,0.662757832,0.681241237
4.7,5,0.672097858,0.698970004
4.8,5.1,0.681241237,0.707570176
3.2,3.1,0.505149978,0.491361694
3.2,3.2,0.505149978,0.505149978
3.3,3.3,0.51851394,0.51851394
3.3,3.8,0.51851394,0.579783597
3.3,4,0.51851394,0.602059991
3.3,4,0.51851394,0.602059991
2.6,3.8,0.414973348,0.579783597
2.6,3.9,0.414973348,0.591064607
2.7,4,0.431363764,0.602059991
2.7,2.7,0.431363764,0.431363764
5.6,3.7,0.748188027,0.568201724
6.8,4.6,0.832508913,0.662757832
7.8,5.8,0.892094603,0.763427994
7.8,5.9,0.892094603,0.770852012
8,7,0.903089987,0.84509804
8.1,7.2,0.908485019,0.857332496
4.8,3.6,0.681241237,0.556302501
5.7,4.7,0.755874856,0.672097858
6.2,5.6,0.792391689,0.748188027
6.3,5.8,0.799340549,0.763427994
6.7,6,0.826074803,0.77815125
6.7,6,0.826074803,0.77815125
2.1,2.7,0.322219295,0.431363764
2.2,3.5,0.342422681,0.544068044
2.6,3.8,0.414973348,0.579783597
2.8,3.85,0.447158031,0.58546073
3.2,4,0.505149978,0.602059991
3.2,4,0.505149978,0.602059991
2.1,2.6,0.322219295,0.414973348
2.6,2.7,0.414973348,0.431363764
2.5,2,0.397940009,0.301029996
2.3,2.1,0.361727836,0.322219295
3.3,3.3,0.51851394,0.51851394
4.2,4.2,0.62324929,0.62324929
4,4.3,0.602059991,0.633468456
5.5,4.4,0.740362689,0.643452676
6,5.5,0.77815125,0.740362689
6,5.6,0.77815125,0.748188027
4.1,3.4,0.612783857,0.531478917
4.8,4.3,0.681241237,0.633468456
5.6,4.5,0.748188027,0.653212514
5.6,4.6,0.748188027,0.662757832
5.7,5,0.755874856,0.698970004
5.9,5.2,0.770852012,0.716003344
5.2,3.6,0.716003344,0.556302501
6.1,5,0.785329835,0.698970004
7.1,5.3,0.851258349,0.72427587
7.7,5.5,0.886490725,0.740362689
8.6,6.2,0.934498451,0.792391689
9.5,6.5,0.977723605,0.812913357
3.2,2,0.505149978,0.301029996
2,2,0.301029996,0.301029996
3,2.3,0.477121255,0.361727836
3.2,2.5,0.505149978,0.397940009
3.4,3,0.531478917,0.477121255
3.7,3.2,0.568201724,0.505149978
2.5,2.6,0.397940009,0.414973348
3.5,3.5,0.544068044,0.544068044
4.4,4.3,0.643452676,0.633468456
4.4,4.5,0.643452676,0.653212514
7.9,5,0.897627091,0.698970004
7.9,5,0.897627091,0.698970004
3.6,2.9,0.556302501,0.462397998
4.1,3.2,0.612783857,0.505149978
4.8,4.1,0.681241237,0.612783857
5.3,4.5,0.72427587,0.653212514
9.5,5,0.977723605,0.698970004
9.6,5,0.982271233,0.698970004
3.6,3,0.556302501,0.477121255
4.5,3,0.653212514,0.477121255
5.3,3.7,0.72427587,0.568201724
6.2,4,0.792391689,0.602059991
6.3,4.5,0.799340549,0.653212514
6.3,5,0.799340549,0.698970004
2.3,2.75,0.361727836,0.439332694
2.5,3.7,0.397940009,0.568201724
2.6,3.75,0.414973348,0.574031268
2.5,3.8,0.397940009,0.579783597
2.5,4,0.397940009,0.602059991
2.5,4,0.397940009,0.602059991
4.3,3.1,0.633468456,0.491361694
4.9,4.2,0.69019608,0.62324929
6.1,4.3,0.785329835,0.633468456
7.3,4.3,0.86332286,0.633468456
9.4,4.7,0.973127854,0.672097858
9.8,4.9,0.991226076,0.69019608
4.2,3.8,0.62324929,0.579783597
5.1,4.8,0.707570176,0.681241237
6.7,5.6,0.826074803,0.748188027
7.3,5.8,0.86332286,0.763427994
8.2,6.5,0.913813852,0.812913357
8.4,6.7,0.924279286,0.826074803
3.1,3.3,0.491361694,0.51851394
4.7,4.2,0.672097858,0.62324929
4.1,4.5,0.612783857,0.653212514
4.2,5.4,0.62324929,0.73239376
4.3,5.7,0.633468456,0.755874856
4.3,5.7,0.633468456,0.755874856
2.9,3.3,0.462397998,0.51851394
3.5,3.7,0.544068044,0.568201724
4.5,4.4,0.653212514,0.643452676
4.6,5.2,0.662757832,0.716003344
5,6,0.698970004,0.77815125
5,6,0.698970004,0.77815125
2.1,2.6,0.322219295,0.414973348
2.5,2.9,0.397940009,0.462397998
2.6,3.35,0.414973348,0.525044807
2.7,3.5,0.431363764,0.544068044
2.6,2.4,0.414973348,0.380211242
2.7,2.8,0.431363764,0.447158031
2.9,3.1,0.462397998,0.491361694
2.9,3.5,0.462397998,0.544068044
3.3,4,0.51851394,0.602059991
3.3,4,0.51851394,0.602059991
4,3,0.602059991,0.477121255
5.1,4,0.707570176,0.602059991
5.1,5,0.707570176,0.698970004
5.8,5.1,0.763427994,0.707570176
5.1,5.3,0.707570176,0.72427587
4.7,2.8,0.672097858,0.447158031
5.8,3.4,0.763427994,0.531478917
5.8,3.6,0.763427994,0.556302501
5.8,4.5,0.763427994,0.653212514
6.7,5.2,0.826074803,0.716003344
6.7,5.2,0.826074803,0.716003344
3.3,3.1,0.51851394,0.491361694
3.4,3.4,0.531478917,0.531478917
3.6,4,0.556302501,0.602059991
4.8,4.3,0.681241237,0.633468456
6,5.2,0.77815125,0.716003344
6,5.2,0.77815125,0.716003344
3.2,3.3,0.505149978,0.51851394
3.9,4.1,0.591064607,0.612783857
3.9,4.2,0.591064607,0.62324929
4.3,3.6,0.633468456,0.556302501
5.8,4.5,0.763427994,0.653212514
7.3,4.6,0.86332286,0.662757832
7.4,5.5,0.86923172,0.740362689
7.8,6.5,0.892094603,0.812913357
7.8,6.6,0.892094603,0.819543936
3.1,3.1,0.491361694,0.491361694
4.5,3.6,0.653212514,0.556302501
6.2,4.6,0.792391689,0.662757832
6.7,5.5,0.826074803,0.740362689
8.2,6.5,0.913813852,0.812913357
8.5,6.6,0.929418926,0.819543936
4.1,2.85,0.612783857,0.45484486
5,3.6,0.698970004,0.556302501
5.7,4.2,0.755874856,0.62324929
6.2,4.5,0.792391689,0.653212514
5.9,3,0.770852012,0.477121255
3.5,3.4,0.544068044,0.531478917
4.5,4,0.653212514,0.602059991
5,4.5,0.698970004,0.653212514
6.1,4.8,0.785329835,0.681241237
6.1,5,0.785329835,0.698970004
6.1,5,0.785329835,0.698970004
2.1,1.8,0.322219295,0.255272505
3.2,3,0.505149978,0.477121255
3.3,3.1,0.51851394,0.491361694
3.1,2.5,0.491361694,0.397940009
4,3.6,0.602059991,0.556302501
4.5,4.5,0.653212514,0.653212514
5,5,0.698970004,0.698970004
4.9,5.3,0.69019608,0.72427587
4.9,5.3,0.69019608,0.72427587
2.2,2.4,0.342422681,0.380211242
2.5,2.6,0.397940009,0.414973348
2.7,2.7,0.431363764,0.431363764
2.4,3,0.380211242,0.477121255
5.7,4,0.755874856,0.602059991
6.8,5.2,0.832508913,0.716003344
2.6,2.45,0.414973348,0.389166084
2.8,2.5,0.447158031,0.397940009
3,2.6,0.477121255,0.414973348
3,3,0.477121255,0.477121255
3.3,3.5,0.51851394,0.544068044
3.3,3.5,0.51851394,0.544068044
2.4,2.5,0.380211242,0.397940009
3.5,3,0.544068044,0.477121255
4.6,3.5,0.662757832,0.544068044
5.5,4.3,0.740362689,0.633468456
6.8,5,0.832508913,0.698970004
7.5,5.5,0.875061263,0.740362689
4.7,2.4,0.672097858,0.380211242
6.1,3.2,0.785329835,0.505149978
8.4,4.5,0.924279286,0.653212514
10,5,1,0.698970004
12.6,6,1.100370545,0.77815125
12.7,6.1,1.103803721,0.785329835
4.7,3.2,0.672097858,0.505149978
5.8,3.7,0.763427994,0.568201724
6.5,5,0.812913357,0.698970004
6.8,5.5,0.832508913,0.740362689
8.1,6.5,0.908485019,0.812913357
8.2,6.7,0.913813852,0.826074803
3.7,3,0.568201724,0.477121255
3.8,3.5,0.579783597,0.544068044
6.2,3,0.792391689,0.477121255
9.4,3.6,0.973127854,0.556302501
10.2,4.5,1.008600172,0.653212514
13.6,5,1.133538908,0.698970004
15.3,6,1.184691431,0.77815125
23.9,6.7,1.378397901,0.826074803
2.5,2.55,0.397940009,0.40654018
3.5,3,0.544068044,0.477121255
4.4,3.5,0.643452676,0.544068044
5.5,3.6,0.740362689,0.556302501
6,4,0.77815125,0.602059991
3.3,2.85,0.51851394,0.45484486
4.2,3.2,0.62324929,0.505149978
5.3,4.7,0.72427587,0.672097858
6.2,5,0.792391689,0.698970004
8.2,6,0.913813852,0.77815125
10,6.5,1,0.812913357
4,2.6,0.602059991,0.414973348
5,3.8,0.698970004,0.579783597
5.3,5,0.72427587,0.698970004
5.4,5.2,0.73239376,0.716003344
7.1,6,0.851258349,0.77815125
7.7,6.2,0.886490725,0.792391689
2.1,2.4,0.322219295,0.380211242
2.8,3,0.447158031,0.477121255
4,3.5,0.602059991,0.544068044
4.5,4.5,0.653212514,0.653212514
5.3,5,0.72427587,0.698970004
5.5,5.1,0.740362689,0.707570176
5.5,3.3,0.740362689,0.51851394
6.7,4.4,0.826074803,0.643452676
7.8,5.5,0.892094603,0.740362689
8.8,6,0.944482672,0.77815125
10,7,1,0.84509804
10.4,7.2,1.017033339,0.857332496
3.2,3,0.505149978,0.477121255
4,4,0.602059991,0.602059991
5.1,4.3,0.707570176,0.633468456
5.1,4.5,0.707570176,0.653212514
5,5,0.698970004,0.698970004
5.2,5,0.716003344,0.698970004
2.2,2.25,0.342422681,0.352182518
2.9,3.1,0.462397998,0.491361694
3.3,4.5,0.51851394,0.653212514
3.4,4.8,0.531478917,0.681241237
3.6,5,0.556302501,0.698970004
3.6,5,0.556302501,0.698970004
3.8,2.8,0.579783597,0.447158031
3.7,3.8,0.568201724,0.579783597
4.1,3.9,0.612783857,0.591064607
3.2,3.1,0.505149978,0.491361694
5.6,4.1,0.748188027,0.612783857
5,4.5,0.698970004,0.653212514
6,5,0.77815125,0.698970004
6.1,6,0.785329835,0.77815125
6.2,6.2,0.792391689,0.792391689
3.9,3.4,0.591064607,0.531478917
6.1,4.2,0.785329835,0.62324929
6.4,5.8,0.806179974,0.763427994
6.4,6,0.806179974,0.77815125
5.9,6,0.770852012,0.77815125
6.4,6.2,0.806179974,0.792391689
3.1,3.6,0.491361694,0.556302501
4.1,4,0.612783857,0.602059991
4.7,4.2,0.672097858,0.62324929
4.5,4.5,0.653212514,0.653212514
5,5.2,0.698970004,0.716003344
5,5.2,0.698970004,0.716003344
5.3,3.5,0.72427587,0.544068044
6.1,4,0.785329835,0.602059991
6.7,4.5,0.826074803,0.653212514
7.1,5,0.851258349,0.698970004
7.1,5.8,0.851258349,0.763427994
7.4,5.9,0.86923172,0.770852012
2,2.9,0.301029996,0.462397998
2,3,0.301029996,0.477121255
2.3,3,0.361727836,0.477121255
2.4,3.1,0.380211242,0.491361694
2.6,3.5,0.414973348,0.544068044
2.6,3.5,0.414973348,0.544068044
2.7,2.95,0.431363764,0.469822016
3.1,4,0.491361694,0.602059991
3.7,4.2,0.568201724,0.62324929
4.8,3.5,0.681241237,0.544068044
4,4.3,0.602059991,0.633468456
4,4.3,0.602059991,0.633468456
2.7,3.1,0.431363764,0.491361694
3.2,3.8,0.505149978,0.579783597
4,3.85,0.602059991,0.58546073
3.8,4.2,0.579783597,0.62324929
4.2,4.5,0.62324929,0.653212514
4.2,4.5,0.62324929,0.653212514
5.4,3.6,0.73239376,0.556302501
6.6,4.1,0.819543936,0.612783857
8.1,4.5,0.908485019,0.653212514
8.2,4.8,0.913813852,0.681241237
8.2,5,0.913813852,0.698970004
8.3,5.2,0.919078092,0.716003344
6,3.6,0.77815125,0.556302501
6.9,4.1,0.838849091,0.612783857
8.9,5,0.949390007,0.698970004
7.7,4.8,0.886490725,0.681241237
8.5,6,0.929418926,0.77815125
8.9,6.3,0.949390007,0.799340549
2.6,2.9,0.414973348,0.462397998
3.2,3.7,0.505149978,0.568201724
3.3,5,0.51851394,0.698970004
3.3,5,0.51851394,0.698970004
3.3,5,0.51851394,0.698970004
3.3,5,0.51851394,0.698970004
3,3.3,0.477121255,0.51851394
3.5,3.6,0.544068044,0.556302501
4.3,4,0.633468456,0.602059991
4.7,4.2,0.672097858,0.62324929
4.9,4.5,0.69019608,0.653212514
5,4.6,0.698970004,0.662757832
4.2,3.3,0.62324929,0.51851394
4.5,3.8,0.653212514,0.579783597
5.4,4.2,0.73239376,0.62324929
5.5,4.5,0.740362689,0.653212514
5.5,5,0.740362689,0.698970004
6.1,5.1,0.785329835,0.707570176
3.1,3.3,0.491361694,0.51851394
4,3.8,0.602059991,0.579783597
4.1,4.2,0.612783857,0.62324929
4.1,4.7,0.612783857,0.672097858
4.2,5,0.62324929,0.698970004
4.2,5,0.62324929,0.698970004
3.7,3.2,0.568201724,0.505149978
3.7,3.2,0.568201724,0.505149978
3.3,3.5,0.51851394,0.544068044
5.5,4.6,0.740362689,0.662757832
6.2,4.8,0.792391689,0.681241237
7,4.9,0.84509804,0.69019608
7.6,6.2,0.880813592,0.792391689
8.2,7,0.913813852,0.84509804
8.5,7.2,0.929418926,0.857332496
4.1,4.5,0.612783857,0.653212514
5.7,4.5,0.755874856,0.653212514
5.1,5,0.707570176,0.698970004
5.2,5.5,0.716003344,0.740362689
5.3,6,0.72427587,0.77815125
5.5,6.1,0.740362689,0.785329835
5.8,4.2,0.763427994,0.62324929
6.4,4,0.806179974,0.602059991
7.2,4,0.857332496,0.602059991
8,5.5,0.903089987,0.740362689
10.3,7,1.012837225,0.84509804
10.7,7.2,1.029383778,0.857332496
2,2.8,0.301029996,0.447158031
2.1,3,0.322219295,0.477121255
2.3,3.1,0.361727836,0.491361694
2.1,3.2,0.322219295,0.505149978
2.3,3.6,0.361727836,0.556302501
5,3.8,0.698970004,0.579783597
5.5,4.3,0.740362689,0.633468456
5.8,5,0.763427994,0.698970004
6,6,0.77815125,0.77815125
6.5,6.7,0.812913357,0.826074803
6.5,6.7,0.812913357,0.826074803
4.4,3.2,0.643452676,0.505149978
4.5,3.5,0.653212514,0.544068044
4.5,3.6,0.653212514,0.556302501
4.5,4.3,0.653212514,0.633468456
4.9,4.7,0.69019608,0.672097858
4.9,4.7,0.69019608,0.672097858
4.3,3.8,0.633468456,0.579783597
4.8,4.2,0.681241237,0.62324929
6.1,4.3,0.785329835,0.633468456
5.9,5.5,0.770852012,0.740362689
6.3,6,0.799340549,0.77815125
7,6.1,0.84509804,0.785329835
3.9,2.7,0.591064607,0.431363764
4.5,3.3,0.653212514,0.51851394
5,4,0.698970004,0.602059991
5.7,5.5,0.755874856,0.740362689
6.5,6,0.812913357,0.77815125
6.9,6.1,0.838849091,0.785329835
5.1,3.8,0.707570176,0.579783597
6,4.5,0.77815125,0.653212514
6.8,6,0.832508913,0.77815125
7,6,0.84509804,0.77815125
7.5,7,0.875061263,0.84509804
7.6,7.2,0.880813592,0.857332496
4.1,3.3,0.612783857,0.51851394
5.2,3.8,0.716003344,0.579783597
5.6,4,0.748188027,0.602059991
2.3,2.5,0.361727836,0.397940009
2.5,3,0.397940009,0.477121255
2.7,3.1,0.431363764,0.491361694
2.4,3.5,0.380211242,0.544068044
2.6,4,0.414973348,0.602059991
2.6,4.1,0.414973348,0.612783857
2.5,3.6,0.397940009,0.556302501
3.2,4.1,0.505149978,0.612783857
4.2,5,0.62324929,0.698970004
6.1,6.5,0.785329835,0.812913357
9.1,7.5,0.959041392,0.875061263
9.8,7.7,0.991226076,0.886490725
